idx,id,datetime,platform,cloud,collection_category,processing_level,has_lwir11,has_qa_pixel,date,month,out_file,out_exists
909,LC08_L2SP_196025_20210602_02_T1,2021-06-02T10:21:38.797819Z,landsat-8,0.11,T1,NA,TRUE,TRUE,2021-06-02,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210602_lc08_l2sp_196025_20210602_02_t1_LST_C.tif,TRUE
910,LC08_L2SP_196024_20210602_02_T1,2021-06-02T10:21:14.915252Z,landsat-8,14.13,T1,NA,TRUE,TRUE,2021-06-02,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210602_lc08_l2sp_196024_20210602_02_t1_LST_C.tif,TRUE
911,LE07_L2SP_197025_20210601_02_T1,2021-06-01T09:34:35.228744Z,landsat-7,0,T1,NA,FALSE,TRUE,2021-06-01,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210601_le07_l2sp_197025_20210601_02_t1_LST_C.tif,FALSE
912,LE07_L2SP_197024_20210601_02_T1,2021-06-01T09:34:11.350444Z,landsat-7,0,T1,NA,FALSE,TRUE,2021-06-01,6,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210601_le07_l2sp_197024_20210601_02_t1_LST_C.tif,FALSE
913,LE07_L2SP_196025_20210525_02_T2,2021-05-25T09:29:00.859221Z,landsat-7,89,T2,NA,FALSE,TRUE,2021-05-25,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210525_le07_l2sp_196025_20210525_02_t2_LST_C.tif,FALSE
914,LE07_L2SP_196024_20210525_02_T2,2021-05-25T09:28:36.980054Z,landsat-7,86,T2,NA,FALSE,TRUE,2021-05-25,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210525_le07_l2sp_196024_20210525_02_t2_LST_C.tif,FALSE
915,LC08_L2SP_197025_20210524_02_T2,2021-05-24T10:27:45.080497Z,landsat-8,100,T2,NA,TRUE,TRUE,2021-05-24,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210524_lc08_l2sp_197025_20210524_02_t2_LST_C.tif,FALSE
916,LC08_L2SP_197024_20210524_02_T2,2021-05-24T10:27:21.193693Z,landsat-8,97.99,T2,NA,TRUE,TRUE,2021-05-24,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210524_lc08_l2sp_197024_20210524_02_t2_LST_C.tif,FALSE
917,LC08_L2SP_196025_20210517_02_T1,2021-05-17T10:21:30.072168Z,landsat-8,79.39,T1,NA,TRUE,TRUE,2021-05-17,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210517_lc08_l2sp_196025_20210517_02_t1_LST_C.tif,FALSE
918,LC08_L2SP_196024_20210517_02_T1,2021-05-17T10:21:06.185364Z,landsat-8,84.51,T1,NA,TRUE,TRUE,2021-05-17,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210517_lc08_l2sp_196024_20210517_02_t1_LST_C.tif,FALSE
919,LE07_L2SP_197025_20210516_02_T1,2021-05-16T09:35:57.775523Z,landsat-7,80,T1,NA,FALSE,TRUE,2021-05-16,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210516_le07_l2sp_197025_20210516_02_t1_LST_C.tif,FALSE
920,LE07_L2SP_197024_20210516_02_T1,2021-05-16T09:35:33.895544Z,landsat-7,71,T1,NA,FALSE,TRUE,2021-05-16,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210516_le07_l2sp_197024_20210516_02_t1_LST_C.tif,FALSE
921,LE07_L2SP_196025_20210509_02_T1,2021-05-09T09:30:22.292943Z,landsat-7,26,T1,NA,FALSE,TRUE,2021-05-09,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210509_le07_l2sp_196025_20210509_02_t1_LST_C.tif,FALSE
922,LE07_L2SP_196024_20210509_02_T1,2021-05-09T09:29:58.412472Z,landsat-7,16,T1,NA,FALSE,TRUE,2021-05-09,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210509_le07_l2sp_196024_20210509_02_t1_LST_C.tif,FALSE
923,LC08_L2SP_197025_20210508_02_T1,2021-05-08T10:27:34.580719Z,landsat-8,100,T1,NA,TRUE,TRUE,2021-05-08,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210508_lc08_l2sp_197025_20210508_02_t1_LST_C.tif,FALSE
924,LC08_L2SP_197024_20210508_02_T1,2021-05-08T10:27:10.693917Z,landsat-8,100,T1,NA,TRUE,TRUE,2021-05-08,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210508_lc08_l2sp_197024_20210508_02_t1_LST_C.tif,FALSE
925,LC08_L2SP_196025_20210501_02_T1,2021-05-01T10:21:26.044724Z,landsat-8,89.84,T1,NA,TRUE,TRUE,2021-05-01,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210501_lc08_l2sp_196025_20210501_02_t1_LST_C.tif,FALSE
926,LC08_L2SP_196024_20210501_02_T1,2021-05-01T10:21:02.162156Z,landsat-8,83.05,T1,NA,TRUE,TRUE,2021-05-01,5,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210501_lc08_l2sp_196024_20210501_02_t1_LST_C.tif,FALSE
927,LE07_L2SP_197025_20210430_02_T1,2021-04-30T09:37:17.872950Z,landsat-7,57,T1,NA,FALSE,TRUE,2021-04-30,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210430_le07_l2sp_197025_20210430_02_t1_LST_C.tif,FALSE
928,LE07_L2SP_197024_20210430_02_T2,2021-04-30T09:36:53.992382Z,landsat-7,99,T2,NA,FALSE,TRUE,2021-04-30,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210430_le07_l2sp_197024_20210430_02_t2_LST_C.tif,FALSE
929,LE07_L2SP_196025_20210423_02_T1,2021-04-23T09:31:42.574136Z,landsat-7,0,T1,NA,FALSE,TRUE,2021-04-23,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210423_le07_l2sp_196025_20210423_02_t1_LST_C.tif,FALSE
930,LE07_L2SP_196024_20210423_02_T1,2021-04-23T09:31:18.693512Z,landsat-7,37,T1,NA,FALSE,TRUE,2021-04-23,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210423_le07_l2sp_196024_20210423_02_t1_LST_C.tif,FALSE
931,LC08_L2SP_197025_20210422_02_T1,2021-04-22T10:27:42.308488Z,landsat-8,4.16,T1,NA,TRUE,TRUE,2021-04-22,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210422_lc08_l2sp_197025_20210422_02_t1_LST_C.tif,TRUE
932,LC08_L2SP_197024_20210422_02_T1,2021-04-22T10:27:18.430156Z,landsat-8,34.98,T1,NA,TRUE,TRUE,2021-04-22,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210422_lc08_l2sp_197024_20210422_02_t1_LST_C.tif,FALSE
933,LC08_L2SP_196025_20210415_02_T1,2021-04-15T10:21:34.967705Z,landsat-8,67.81,T1,NA,TRUE,TRUE,2021-04-15,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210415_lc08_l2sp_196025_20210415_02_t1_LST_C.tif,FALSE
934,LC08_L2SP_196024_20210415_02_T1,2021-04-15T10:21:11.089373Z,landsat-8,57.88,T1,NA,TRUE,TRUE,2021-04-15,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210415_lc08_l2sp_196024_20210415_02_t1_LST_C.tif,FALSE
935,LE07_L2SP_197025_20210414_02_T1,2021-04-14T09:38:39.139813Z,landsat-7,63,T1,NA,FALSE,TRUE,2021-04-14,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210414_le07_l2sp_197025_20210414_02_t1_LST_C.tif,FALSE
936,LE07_L2SP_197024_20210414_02_T1,2021-04-14T09:38:15.259833Z,landsat-7,63,T1,NA,FALSE,TRUE,2021-04-14,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210414_le07_l2sp_197024_20210414_02_t1_LST_C.tif,FALSE
937,LE07_L2SP_196025_20210407_02_T2,2021-04-07T09:33:03.409829Z,landsat-7,24,T2,NA,FALSE,TRUE,2021-04-07,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210407_le07_l2sp_196025_20210407_02_t2_LST_C.tif,FALSE
938,LE07_L2SP_196024_20210407_02_T2,2021-04-07T09:32:39.530305Z,landsat-7,98,T2,NA,FALSE,TRUE,2021-04-07,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210407_le07_l2sp_196024_20210407_02_t2_LST_C.tif,FALSE
939,LC08_L2SP_197025_20210406_02_T1,2021-04-06T10:27:49.296083Z,landsat-8,74.52,T1,NA,TRUE,TRUE,2021-04-06,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210406_lc08_l2sp_197025_20210406_02_t1_LST_C.tif,FALSE
940,LC08_L2SP_197024_20210406_02_T1,2021-04-06T10:27:25.413515Z,landsat-8,69.29,T1,NA,TRUE,TRUE,2021-04-06,4,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210406_lc08_l2sp_197024_20210406_02_t1_LST_C.tif,FALSE
941,LC08_L2SP_196025_20210330_02_T1,2021-03-30T10:21:40.629172Z,landsat-8,0.03,T1,NA,TRUE,TRUE,2021-03-30,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210330_lc08_l2sp_196025_20210330_02_t1_LST_C.tif,FALSE
942,LC08_L2SP_196024_20210330_02_T1,2021-03-30T10:21:16.755077Z,landsat-8,0.11,T1,NA,TRUE,TRUE,2021-03-30,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210330_lc08_l2sp_196024_20210330_02_t1_LST_C.tif,FALSE
943,LE07_L2SP_197025_20210329_02_T1,2021-03-29T09:39:58.765990Z,landsat-7,0,T1,NA,FALSE,TRUE,2021-03-29,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210329_le07_l2sp_197025_20210329_02_t1_LST_C.tif,FALSE
944,LE07_L2SP_197024_20210329_02_T1,2021-03-29T09:39:34.887323Z,landsat-7,3,T1,NA,FALSE,TRUE,2021-03-29,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210329_le07_l2sp_197024_20210329_02_t1_LST_C.tif,FALSE
945,LE07_L2SP_196025_20210322_02_T2,2021-03-22T09:34:22.115433Z,landsat-7,96,T2,NA,FALSE,TRUE,2021-03-22,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210322_le07_l2sp_196025_20210322_02_t2_LST_C.tif,FALSE
946,LE07_L2SP_196024_20210322_02_T2,2021-03-22T09:33:58.237548Z,landsat-7,90,T2,NA,FALSE,TRUE,2021-03-22,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210322_le07_l2sp_196024_20210322_02_t2_LST_C.tif,FALSE
947,LC08_L2SP_197025_20210321_02_T2,2021-03-21T10:27:53.292197Z,landsat-8,100,T2,NA,TRUE,TRUE,2021-03-21,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210321_lc08_l2sp_197025_20210321_02_t2_LST_C.tif,FALSE
948,LC08_L2SP_197024_20210321_02_T2,2021-03-21T10:27:29.405393Z,landsat-8,100,T2,NA,TRUE,TRUE,2021-03-21,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210321_lc08_l2sp_197024_20210321_02_t2_LST_C.tif,FALSE
949,LC08_L2SP_196025_20210314_02_T2,2021-03-14T10:21:45.201574Z,landsat-8,98.04,T2,NA,TRUE,TRUE,2021-03-14,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210314_lc08_l2sp_196025_20210314_02_t2_LST_C.tif,FALSE
950,LC08_L2SP_196024_20210314_02_T2,2021-03-14T10:21:21.319006Z,landsat-8,91.09,T2,NA,TRUE,TRUE,2021-03-14,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210314_lc08_l2sp_196024_20210314_02_t2_LST_C.tif,FALSE
951,LE07_L2SP_197025_20210313_02_T2,2021-03-13T09:41:16.149323Z,landsat-7,89,T2,NA,FALSE,TRUE,2021-03-13,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210313_le07_l2sp_197025_20210313_02_t2_LST_C.tif,FALSE
952,LE07_L2SP_197024_20210313_02_T2,2021-03-13T09:40:52.272257Z,landsat-7,83,T2,NA,FALSE,TRUE,2021-03-13,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210313_le07_l2sp_197024_20210313_02_t2_LST_C.tif,FALSE
953,LE07_L2SP_196025_20210306_02_T1,2021-03-06T09:35:38.452893Z,landsat-7,0,T1,NA,FALSE,TRUE,2021-03-06,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210306_le07_l2sp_196025_20210306_02_t1_LST_C.tif,FALSE
954,LE07_L2SP_196024_20210306_02_T1,2021-03-06T09:35:14.575952Z,landsat-7,39,T1,NA,FALSE,TRUE,2021-03-06,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210306_le07_l2sp_196024_20210306_02_t1_LST_C.tif,FALSE
955,LC08_L2SP_197025_20210305_02_T1,2021-03-05T10:28:01.381457Z,landsat-8,59.93,T1,NA,TRUE,TRUE,2021-03-05,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210305_lc08_l2sp_197025_20210305_02_t1_LST_C.tif,FALSE
956,LC08_L2SP_197024_20210305_02_T1,2021-03-05T10:27:37.503126Z,landsat-8,7.66,T1,NA,TRUE,TRUE,2021-03-05,3,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210305_lc08_l2sp_197024_20210305_02_t1_LST_C.tif,FALSE
957,LC08_L2SP_196025_20210226_02_T1,2021-02-26T10:21:54.067446Z,landsat-8,93.57,T1,NA,TRUE,TRUE,2021-02-26,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210226_lc08_l2sp_196025_20210226_02_t1_LST_C.tif,FALSE
958,LC08_L2SP_196024_20210226_02_T1,2021-02-26T10:21:30.184878Z,landsat-8,51.66,T1,NA,TRUE,TRUE,2021-02-26,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210226_lc08_l2sp_196024_20210226_02_t1_LST_C.tif,FALSE
959,LE07_L2SP_197025_20210225_02_T1,2021-02-25T09:42:31.230054Z,landsat-7,23,T1,NA,FALSE,TRUE,2021-02-25,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210225_le07_l2sp_197025_20210225_02_t1_LST_C.tif,FALSE
960,LE07_L2SP_197024_20210225_02_T1,2021-02-25T09:42:07.352934Z,landsat-7,23,T1,NA,FALSE,TRUE,2021-02-25,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210225_le07_l2sp_197024_20210225_02_t1_LST_C.tif,FALSE
961,LE07_L2SP_196025_20210218_02_T1,2021-02-18T09:36:52.490905Z,landsat-7,100,T1,NA,FALSE,TRUE,2021-02-18,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210218_le07_l2sp_196025_20210218_02_t1_LST_C.tif,FALSE
962,LE07_L2SP_196024_20210218_02_T2,2021-02-18T09:36:28.613249Z,landsat-7,100,T2,NA,FALSE,TRUE,2021-02-18,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210218_le07_l2sp_196024_20210218_02_t2_LST_C.tif,FALSE
963,LC08_L2SP_197025_20210217_02_T2,2021-02-17T10:28:08.367370Z,landsat-8,94.63,T2,NA,TRUE,TRUE,2021-02-17,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210217_lc08_l2sp_197025_20210217_02_t2_LST_C.tif,FALSE
964,LC08_L2SP_197024_20210217_02_T2,2021-02-17T10:27:44.489038Z,landsat-8,87.44,T2,NA,TRUE,TRUE,2021-02-17,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210217_lc08_l2sp_197024_20210217_02_t2_LST_C.tif,FALSE
965,LC08_L2SP_196025_20210210_02_T1,2021-02-10T10:21:59.579263Z,landsat-8,32.9,T1,NA,TRUE,TRUE,2021-02-10,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210210_lc08_l2sp_196025_20210210_02_t1_LST_C.tif,FALSE
966,LC08_L2SP_196024_20210210_02_T1,2021-02-10T10:21:35.692461Z,landsat-8,78.59,T1,NA,TRUE,TRUE,2021-02-10,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210210_lc08_l2sp_196024_20210210_02_t1_LST_C.tif,FALSE
967,LE07_L2SP_197025_20210209_02_T1,2021-02-09T09:43:43.913053Z,landsat-7,54,T1,NA,FALSE,TRUE,2021-02-09,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210209_le07_l2sp_197025_20210209_02_t1_LST_C.tif,FALSE
968,LE07_L2SP_197024_20210209_02_T1,2021-02-09T09:43:20.034734Z,landsat-7,35,T1,NA,FALSE,TRUE,2021-02-09,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210209_le07_l2sp_197024_20210209_02_t1_LST_C.tif,FALSE
969,LE07_L2SP_196025_20210202_02_T2,2021-02-02T09:38:04.264455Z,landsat-7,64,T2,NA,FALSE,TRUE,2021-02-02,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210202_le07_l2sp_196025_20210202_02_t2_LST_C.tif,FALSE
970,LE07_L2SP_196024_20210202_02_T2,2021-02-02T09:37:40.385434Z,landsat-7,79,T2,NA,FALSE,TRUE,2021-02-02,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210202_le07_l2sp_196024_20210202_02_t2_LST_C.tif,FALSE
971,LC08_L2SP_197025_20210201_02_T2,2021-02-01T10:28:12.172353Z,landsat-8,17.95,T2,NA,TRUE,TRUE,2021-02-01,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210201_lc08_l2sp_197025_20210201_02_t2_LST_C.tif,FALSE
972,LC08_L2SP_197024_20210201_02_T2,2021-02-01T10:27:48.289785Z,landsat-8,99.98,T2,NA,TRUE,TRUE,2021-02-01,2,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210201_lc08_l2sp_197024_20210201_02_t2_LST_C.tif,FALSE
973,LC08_L2SP_196025_20210125_02_T2,2021-01-25T10:22:02.046496Z,landsat-8,94,T2,NA,TRUE,TRUE,2021-01-25,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210125_lc08_l2sp_196025_20210125_02_t2_LST_C.tif,FALSE
974,LC08_L2SP_196024_20210125_02_T2,2021-01-25T10:21:38.163928Z,landsat-8,72.88,T2,NA,TRUE,TRUE,2021-01-25,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210125_lc08_l2sp_196024_20210125_02_t2_LST_C.tif,FALSE
975,LE07_L2SP_197025_20210124_02_T1,2021-01-24T09:44:54.505229Z,landsat-7,71,T1,NA,FALSE,TRUE,2021-01-24,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210124_le07_l2sp_197025_20210124_02_t1_LST_C.tif,FALSE
976,LC08_L2SP_197025_20210116_02_T2,2021-01-16T10:28:14.207938Z,landsat-8,100,T2,NA,TRUE,TRUE,2021-01-16,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210116_lc08_l2sp_197025_20210116_02_t2_LST_C.tif,FALSE
977,LC08_L2SP_197024_20210116_02_T2,2021-01-16T10:27:50.329605Z,landsat-8,100,T2,NA,TRUE,TRUE,2021-01-16,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210116_lc08_l2sp_197024_20210116_02_t2_LST_C.tif,FALSE
978,LC08_L2SP_196025_20210109_02_T1,2021-01-09T10:22:06.910905Z,landsat-8,53.92,T1,NA,TRUE,TRUE,2021-01-09,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210109_lc08_l2sp_196025_20210109_02_t1_LST_C.tif,FALSE
979,LC08_L2SP_196024_20210109_02_T1,2021-01-09T10:21:43.032573Z,landsat-8,81.24,T1,NA,TRUE,TRUE,2021-01-09,1,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20210109_lc08_l2sp_196024_20210109_02_t1_LST_C.tif,FALSE
980,LC08_L2SP_197025_20201231_02_T2,2020-12-31T10:28:21.423246Z,landsat-8,64.16,T2,NA,TRUE,TRUE,2020-12-31,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201231_lc08_l2sp_197025_20201231_02_t2_LST_C.tif,FALSE
981,LC08_L2SP_196025_20201224_02_T2,2020-12-24T10:22:12.669704Z,landsat-8,83.93,T2,NA,TRUE,TRUE,2020-12-24,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201224_lc08_l2sp_196025_20201224_02_t2_LST_C.tif,FALSE
982,LC08_L2SP_197025_20201215_02_T2,2020-12-15T10:28:25.149771Z,landsat-8,99.93,T2,NA,TRUE,TRUE,2020-12-15,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201215_lc08_l2sp_197025_20201215_02_t2_LST_C.tif,FALSE
983,LC08_L2SP_196025_20201208_02_T1,2020-12-08T10:22:14.820344Z,landsat-8,81.55,T1,NA,TRUE,TRUE,2020-12-08,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201208_lc08_l2sp_196025_20201208_02_t1_LST_C.tif,FALSE
984,LC08_L2SP_196024_20201208_02_T2,2020-12-08T10:21:50.933540Z,landsat-8,94.39,T2,NA,TRUE,TRUE,2020-12-08,12,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201208_lc08_l2sp_196024_20201208_02_t2_LST_C.tif,FALSE
985,LC08_L2SP_197025_20201129_02_T1,2020-11-29T10:28:25.147162Z,landsat-8,72.42,T1,NA,TRUE,TRUE,2020-11-29,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201129_lc08_l2sp_197025_20201129_02_t1_LST_C.tif,FALSE
986,LC08_L2SP_197024_20201129_02_T1,2020-11-29T10:28:01.268829Z,landsat-8,34.06,T1,NA,TRUE,TRUE,2020-11-29,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201129_lc08_l2sp_197024_20201129_02_t1_LST_C.tif,FALSE
987,LC08_L2SP_196025_20201122_02_T2,2020-11-22T10:22:12.910836Z,landsat-8,91.06,T2,NA,TRUE,TRUE,2020-11-22,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201122_lc08_l2sp_196025_20201122_02_t2_LST_C.tif,FALSE
988,LC08_L2SP_196024_20201122_02_T2,2020-11-22T10:21:49.028268Z,landsat-8,93.29,T2,NA,TRUE,TRUE,2020-11-22,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201122_lc08_l2sp_196024_20201122_02_t2_LST_C.tif,FALSE
989,LE07_L2SP_197025_20201121_02_T1,2020-11-21T09:49:31.585270Z,landsat-7,78,T1,NA,FALSE,TRUE,2020-11-21,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201121_le07_l2sp_197025_20201121_02_t1_LST_C.tif,FALSE
990,LE07_L2SP_197024_20201121_02_T1,2020-11-21T09:49:07.707309Z,landsat-7,40,T1,NA,FALSE,TRUE,2020-11-21,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201121_le07_l2sp_197024_20201121_02_t1_LST_C.tif,FALSE
991,LE07_L2SP_196025_20201114_02_T1,2020-11-14T09:43:50.350498Z,landsat-7,83,T1,NA,FALSE,TRUE,2020-11-14,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201114_le07_l2sp_196025_20201114_02_t1_LST_C.tif,FALSE
992,LE07_L2SP_196024_20201114_02_T1,2020-11-14T09:43:26.472927Z,landsat-7,72,T1,NA,FALSE,TRUE,2020-11-14,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201114_le07_l2sp_196024_20201114_02_t1_LST_C.tif,FALSE
993,LE07_L2SP_197025_20201105_02_T1,2020-11-05T09:50:38.367078Z,landsat-7,15,T1,NA,FALSE,TRUE,2020-11-05,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201105_le07_l2sp_197025_20201105_02_t1_LST_C.tif,FALSE
994,LE07_L2SP_197024_20201105_02_T1,2020-11-05T09:50:14.489653Z,landsat-7,14,T1,NA,FALSE,TRUE,2020-11-05,11,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201105_le07_l2sp_197024_20201105_02_t1_LST_C.tif,FALSE
995,LE07_L2SP_196025_20201029_02_T1,2020-10-29T09:44:55.950328Z,landsat-7,93,T1,NA,FALSE,TRUE,2020-10-29,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201029_le07_l2sp_196025_20201029_02_t1_LST_C.tif,FALSE
996,LE07_L2SP_196024_20201029_02_T1,2020-10-29T09:44:32.072669Z,landsat-7,56,T1,NA,FALSE,TRUE,2020-10-29,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201029_le07_l2sp_196024_20201029_02_t1_LST_C.tif,FALSE
997,LC08_L2SP_197025_20201028_02_T1,2020-10-28T10:28:23.983824Z,landsat-8,65.66,T1,NA,TRUE,TRUE,2020-10-28,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201028_lc08_l2sp_197025_20201028_02_t1_LST_C.tif,FALSE
998,LC08_L2SP_197024_20201028_02_T1,2020-10-28T10:28:00.101257Z,landsat-8,48.6,T1,NA,TRUE,TRUE,2020-10-28,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201028_lc08_l2sp_197024_20201028_02_t1_LST_C.tif,FALSE
999,LC08_L2SP_196025_20201021_02_T1,2020-10-21T10:22:13.738688Z,landsat-8,93.1,T1,NA,TRUE,TRUE,2020-10-21,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201021_lc08_l2sp_196025_20201021_02_t1_LST_C.tif,FALSE
1000,LC08_L2SP_196024_20201021_02_T2,2020-10-21T10:21:49.851885Z,landsat-8,100,T2,NA,TRUE,TRUE,2020-10-21,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201021_lc08_l2sp_196024_20201021_02_t2_LST_C.tif,FALSE
1001,LE07_L2SP_197025_20201020_02_T2,2020-10-20T09:51:42.505378Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-10-20,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201020_le07_l2sp_197025_20201020_02_t2_LST_C.tif,FALSE
1002,LE07_L2SP_197024_20201020_02_T2,2020-10-20T09:51:18.627251Z,landsat-7,100,T2,NA,FALSE,TRUE,2020-10-20,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201020_le07_l2sp_197024_20201020_02_t2_LST_C.tif,FALSE
1003,LE07_L2SP_196025_20201013_02_T1,2020-10-13T09:45:59.029881Z,landsat-7,53,T1,NA,FALSE,TRUE,2020-10-13,10,data/landsat_lst/koeln/03_landsat_scenes/all_processed_lst_c/20201013_le07_l2sp_196025_20201013_02_t1_LST_C.tif,FALSE
